date,followers,retweetcount,text,year,month,day,initial_character_lenght,most_frequent_word,most_frequent_bigramm
2022-06-28 06:39:30+00:00,79,579,"τον ιανουάριο του 1692, ο αιδεσιμότατος samuel parris βλέπει την 9 ετών κόρη του elizabeth και την 11 ετών ξαδέρφη της abigail να πετάνε πράγματα και να βγάζουν περίεργες κραυγές.

ο parris είναι δήμαρχος ενός χωριού ονόματι σάλεμ.

#αμβλωσεις #roevwade 
1/",2022,6,28,257,ετών,"ιανουάριο,αιδεσιμότατος"
2022-06-28 06:38:22+00:00,164,30,ο δρ λεβατίνο που έχει πραγματοποιήσει περισσότερες από 1.200 εκτρώσεις περιγράφει τον φρικτό τρόπο με τον οποίο πρώτα διαμέλιζε το μωρό και εν συνεχεία ένωνε τα μέλη του σώματος του για να βεβαιωθεί ότι τα έχει αφαιρέσει όλα από την μήτρα. #αμβλωσεις #roevwade #εκτρωσεις #φονος https://t.co/lqdsmjnjpy,2022,6,28,303,έχει,"δρ,λεβατίνο"
2022-06-28 06:32:54+00:00,1185,579,"τον ιανουάριο του 1692, ο αιδεσιμότατος samuel parris βλέπει την 9 ετών κόρη του elizabeth και την 11 ετών ξαδέρφη της abigail να πετάνε πράγματα και να βγάζουν περίεργες κραυγές.

ο parris είναι δήμαρχος ενός χωριού ονόματι σάλεμ.

#αμβλωσεις #roevwade 
1/",2022,6,28,257,ετών,"ιανουάριο,αιδεσιμότατος"
2022-06-28 06:32:19+00:00,4089,195,η απόφαση του ανωτάτου δικαστηρίου των ηπα για τις αμβλώσεις στερεί από εκατομμύρια γυναίκες ένα βασικό τους δικαίωμα. πρόκειται για πρωτοφανή οπισθοδρόμηση στις κατακτήσεις των γυναικών και στην πορεία κατοχύρωσης και διεύρυνσης των ανθρωπίνων δικαιωμάτων.,2022,6,28,257,απόφαση,"απόφαση,ανωτάτου"
2022-06-28 06:29:27+00:00,684,579,"τον ιανουάριο του 1692, ο αιδεσιμότατος samuel parris βλέπει την 9 ετών κόρη του elizabeth και την 11 ετών ξαδέρφη της abigail να πετάνε πράγματα και να βγάζουν περίεργες κραυγές.

ο parris είναι δήμαρχος ενός χωριού ονόματι σάλεμ.

#αμβλωσεις #roevwade 
1/",2022,6,28,257,ετών,"ιανουάριο,αιδεσιμότατος"
2022-06-28 06:29:20+00:00,1119,104,"η ιστορία με τις αμβλώσεις στις ηπα δείχνει ότι τίποτα δεν πρέπει να θεωρείται δεδομένο ή κεκτημένο. ούτε καν η ίδια η δημοκρατία.

αρκεί ένας τραμπ, ένας όρμπαν ή ένας μητσοτάκης για να γυρίσουμε στον μεσαίωνα.",2022,6,28,211,ένας,"ιστορία,αμβλώσεις"
2022-06-28 06:26:48+00:00,1120,4,"λογικά ο διάβολος κατέλαβε το κορμί της κεραμέως. πρώτα έγραψε καυστικό ποστ κατά της απόφασης του ανώτατου δικαστηρίου των ηπα για τις αμβλώσεις, μετά φωτογραφήθηκε με τον σατανιστή άλις κούπερ, ποιος ξέρει πόσα πατερημά θα την βάλει να πει ο πνευματικός της.",2022,6,28,260,της,"λογικά,διάβολος"
2022-06-28 06:22:49+00:00,2053,2,"ένας λόγος παραπάνω να υπάρχει δικαίωμα στις  #αμβλωσεις είναι για να μην πέσει στα χέρια επιλεκτικων και απάνθρωπων φισισταριων που διαλέγουν με χρωματολογιο της vivechrom, ενώ υπάρχουν τόσα εκατομμύρια ορφανά από τους πολέμους και την φτώχεια που οι ίδιοι δημιουργούν. https://t.co/q62x1ruvfd",2022,6,28,294,ένας,"ένας,λόγος"
2022-06-28 06:22:09+00:00,1119,112,"κατά των επιδομάτων και της δωρεάν υγείας, μέχρι να απολυθούν η να κλείσουν το μαγαζί τους, κατά των αλλοδαπών μέχρι να χρειαστούν κάποιους να τους μαζέψουν τα αμύγδαλα, κατά των αμβλώσεων, μέχρι να γκαστρωσουν τη γραμματέα τους... #αμβλωσεις #cancel_εκτρωσεις",2022,6,28,260,μέχρι,"επιδομάτων,της"
2022-06-28 06:22:03+00:00,120,531,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,6,28,272,από,"είναι,ένας"
2022-06-28 06:21:54+00:00,3665,2,"ένας λόγος παραπάνω να υπάρχει δικαίωμα στις  #αμβλωσεις είναι για να μην πέσει στα χέρια επιλεκτικων και απάνθρωπων φισισταριων που διαλέγουν με χρωματολογιο της vivechrom, ενώ υπάρχουν τόσα εκατομμύρια ορφανά από τους πολέμους και την φτώχεια που οι ίδιοι δημιουργούν. https://t.co/q62x1ruvfd",2022,6,28,294,ένας,"ένας,λόγος"
2022-06-28 06:14:25+00:00,1841,1,εδω θα διαβάσετε την άποψη που είχαν και έχουν στελέχη της #νδ_ξεφτιλες για τις #αμβλωσεις . ο σκοταδισμός καλά κρατεί . https://t.co/n3asmfsddy,2022,6,28,144,εδω,"εδω,διαβάσετε"
2022-06-28 06:11:04+00:00,401,0,"@maletsos γιατί επιμένουμε τόσο πολύ να διαχωρίζουμε τη θέση της γυναίκας με αυτή του άντρα ? φυσικά έχει και ο άντρας λόγο για τις αμβλώσεις , ειδικά όταν συμμετείχε στη σύλληψη … όλοι έχουν δικαίωμα στη ζωή ,ποσο μάλλον να την υπερασπίζονται",2022,6,28,243,γιατί,"γιατί,επιμένουμε"
2022-06-28 06:08:16+00:00,1360,1,"σήμερα το πρωί στις 6:45 συζητάμε στο @stokokkino1055 με τον @adamgiannikos τις εξελίξεις γύρω από την απαράδεκτη απόφαση του ανωτάτου δικαστηρίου των ηπα που καταργεί το συνταγματικό δικαίωμα στις #αμβλωσεις.

φωτογραφίες μας από τις διαδηλώσεις στην γουάσινγκτον. #roevswade https://t.co/joaytz2f2t",2022,6,28,300,στις,"σήμερα,πρωί"
2022-06-28 06:04:07+00:00,141,531,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,6,28,272,από,"είναι,ένας"
2022-06-28 06:00:26+00:00,42,531,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,6,28,272,από,"είναι,ένας"
2022-06-28 05:58:21+00:00,100,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,28,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-28 05:55:59+00:00,100,31,"...κυρίες και κύριοι,εάν θέλετε να εκφερετε άποψη για #αμβλωσεις επιβάλλεται έστω να γκουγκλαρετε τι σημαίνει,πότε γίνεται,γιατί και πώς και κυρίως να μάθετε ότι η ύπαρξη ομφάλιου λώρου μεταξύ μητέρας και εμβρύου είναι η ""παροχή ζωής""για το έμβρυο....εάν αυτή διακοπεί ,&gt;&gt;",2022,6,28,278,κυρίες,"κυρίες,κύριοιεάν"
2022-06-28 05:47:51+00:00,3,58,"«αν οι άντρες κυοφορούσαν, οι αμβλώσεις θα ήταν νόμιμες σε όλο τον κόσμο. θα τις μοίραζαν δωρεάν στον δρόμο». 
λίγους μήνες πριν μπορούσαμε να γελάμε με το κοφτερό χιούμορ της fran lebowitz στη στέγη.
δυστυχώς, σήμερα, η πραγματικότητα ξεπερνά κάθε δυστοπική φαντασία. https://t.co/8mwgw2d4v9",2022,6,28,292,άντρες,"άντρες,κυοφορούσαν"
2022-06-28 05:37:07+00:00,450,30,ο δρ λεβατίνο που έχει πραγματοποιήσει περισσότερες από 1.200 εκτρώσεις περιγράφει τον φρικτό τρόπο με τον οποίο πρώτα διαμέλιζε το μωρό και εν συνεχεία ένωνε τα μέλη του σώματος του για να βεβαιωθεί ότι τα έχει αφαιρέσει όλα από την μήτρα. #αμβλωσεις #roevwade #εκτρωσεις #φονος https://t.co/lqdsmjnjpy,2022,6,28,303,έχει,"δρ,λεβατίνο"
2022-06-28 05:35:09+00:00,1309,30,ο δρ λεβατίνο που έχει πραγματοποιήσει περισσότερες από 1.200 εκτρώσεις περιγράφει τον φρικτό τρόπο με τον οποίο πρώτα διαμέλιζε το μωρό και εν συνεχεία ένωνε τα μέλη του σώματος του για να βεβαιωθεί ότι τα έχει αφαιρέσει όλα από την μήτρα. #αμβλωσεις #roevwade #εκτρωσεις #φονος https://t.co/lqdsmjnjpy,2022,6,28,303,έχει,"δρ,λεβατίνο"
2022-06-28 05:34:40+00:00,1068,104,"η ιστορία με τις αμβλώσεις στις ηπα δείχνει ότι τίποτα δεν πρέπει να θεωρείται δεδομένο ή κεκτημένο. ούτε καν η ίδια η δημοκρατία.

αρκεί ένας τραμπ, ένας όρμπαν ή ένας μητσοτάκης για να γυρίσουμε στον μεσαίωνα.",2022,6,28,211,ένας,"ιστορία,αμβλώσεις"
2022-06-28 05:32:37+00:00,257,14,"σε παράσταση διαμαρτυρίας καλεί η ομοσπονδία γυναικών ελλάδας, ογε, την τετάρτη 29/6/22 στην αμερικανική πρεσβεία για την καταπτυστη απόφαση του αμερικανικού δικαστηρίου για τις αμβλώσεις https://t.co/unquyvdlec",2022,6,28,211,παράσταση,"παράσταση,διαμαρτυρίας"
2022-06-28 05:29:15+00:00,1415,31,"...κυρίες και κύριοι,εάν θέλετε να εκφερετε άποψη για #αμβλωσεις επιβάλλεται έστω να γκουγκλαρετε τι σημαίνει,πότε γίνεται,γιατί και πώς και κυρίως να μάθετε ότι η ύπαρξη ομφάλιου λώρου μεταξύ μητέρας και εμβρύου είναι η ""παροχή ζωής""για το έμβρυο....εάν αυτή διακοπεί ,&gt;&gt;",2022,6,28,278,κυρίες,"κυρίες,κύριοιεάν"
2022-06-28 05:13:18+00:00,2452,30,ο δρ λεβατίνο που έχει πραγματοποιήσει περισσότερες από 1.200 εκτρώσεις περιγράφει τον φρικτό τρόπο με τον οποίο πρώτα διαμέλιζε το μωρό και εν συνεχεία ένωνε τα μέλη του σώματος του για να βεβαιωθεί ότι τα έχει αφαιρέσει όλα από την μήτρα. #αμβλωσεις #roevwade #εκτρωσεις #φονος https://t.co/lqdsmjnjpy,2022,6,28,303,έχει,"δρ,λεβατίνο"
2022-06-28 05:13:13+00:00,724,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,28,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-28 05:12:31+00:00,2066,0,"@commonsense491 η πόλη της #πατρα ς είναι στο έλεος των κατσαπλιάδων αναρχοκομμουνιστών, που κρεμούν πανό στην κεντρική πλατεία της πόλης, για τις αμβλώσεις στις ηπα! 
βρωμιά &amp; ξερά χόρτα παντού &amp; σε όλες τις πλατείες εκτός κέντρου έχουν κατασκηνώσει γύφτοι! παρακμή παντού! https://t.co/70bzsoskqd",2022,6,28,306,της,"πόλη,της"
2022-06-28 05:09:34+00:00,1006,58,"«αν οι άντρες κυοφορούσαν, οι αμβλώσεις θα ήταν νόμιμες σε όλο τον κόσμο. θα τις μοίραζαν δωρεάν στον δρόμο». 
λίγους μήνες πριν μπορούσαμε να γελάμε με το κοφτερό χιούμορ της fran lebowitz στη στέγη.
δυστυχώς, σήμερα, η πραγματικότητα ξεπερνά κάθε δυστοπική φαντασία. https://t.co/8mwgw2d4v9",2022,6,28,292,άντρες,"άντρες,κυοφορούσαν"
2022-06-28 05:06:40+00:00,6980,172,"παρανομες οι αμβλωσεις στις ηπα,δηλαδη ειναι παρανομο να επιλεγει η ιδια η γυναικα τι θα συμβει στο σωμα της,εχετε δικιο παιδια πολυ υστερικες αυτες οι φεμινιστριες🤡",2022,6,28,165,παρανομες,"παρανομες,αμβλωσεις"
2022-06-28 05:03:11+00:00,6980,7,"μιλώντας για αμβλώσεις, και καθώς θυμόμαστε τα πρωτοσέλιδα &amp; τα αποσπάσματα των ομιλιών στη βουλή το 1986, όταν νομιμοποιήθηκαν στην ελλάδα, το ξέρατε ότι υπουργός της νδ θεωρούσε πράξη ""κολακευτική"" από την πλευρά του άντρα τον ενδοσυζυγικό βιασμό (εικ);
https://t.co/1fnpvaogvc https://t.co/kpuxi6xwq5",2022,6,28,307,μιλώντας,"μιλώντας,αμβλώσεις"
2022-06-28 04:56:44+00:00,17,0,"μέχρι 3ων μηνών λέει δεν είναι έμβρυο αλλά απλά κύτταρα. τριων μηνών ""απλά κύτταρα"". 
#αμβλωσεις #cancel_εκτρωσεις https://t.co/4rv5x3k692",2022,6,28,138,μηνών,"απλά,κύτταρα"
2022-06-28 04:28:22+00:00,701,31,"...κυρίες και κύριοι,εάν θέλετε να εκφερετε άποψη για #αμβλωσεις επιβάλλεται έστω να γκουγκλαρετε τι σημαίνει,πότε γίνεται,γιατί και πώς και κυρίως να μάθετε ότι η ύπαρξη ομφάλιου λώρου μεταξύ μητέρας και εμβρύου είναι η ""παροχή ζωής""για το έμβρυο....εάν αυτή διακοπεί ,&gt;&gt;",2022,6,28,278,κυρίες,"κυρίες,κύριοιεάν"
2022-06-28 04:07:35+00:00,796,0,τασος αναστασοπουλος: αμβλώσεις : μια ψύχραιμη αποτίμηση της απόφασης το... https://t.co/xjli2xiroq,2022,6,28,99,τασος,"τασος,αναστασοπουλος"
2022-06-28 03:45:18+00:00,7,532,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,6,28,272,από,"είναι,ένας"
2022-06-28 03:44:24+00:00,670,30,ο δρ λεβατίνο που έχει πραγματοποιήσει περισσότερες από 1.200 εκτρώσεις περιγράφει τον φρικτό τρόπο με τον οποίο πρώτα διαμέλιζε το μωρό και εν συνεχεία ένωνε τα μέλη του σώματος του για να βεβαιωθεί ότι τα έχει αφαιρέσει όλα από την μήτρα. #αμβλωσεις #roevwade #εκτρωσεις #φονος https://t.co/lqdsmjnjpy,2022,6,28,303,έχει,"δρ,λεβατίνο"
2022-06-28 03:21:18+00:00,849,553,"κορίτσια να θυμαστε ότι οι #αμβλωσεις στην ελλάδα νομιμοποιήθηκαν,μόλις,το μαΐο του 1986 από το πασοκ και τα κόμματα της αριστεράς
οι #αμβλωσεις πολεμήθηκαν λυσσαλέα από τον πατερα του #κουλη και τη νδ
αδιαψευστος μάρτυρας δημοσιεύματα της εποχής κι αποσπάσματα ομιλιών βουλευτών https://t.co/i0l4t3k3lm",2022,6,28,303,αμβλωσεις,"κορίτσια,θυμαστε"
2022-06-28 03:19:06+00:00,849,83,"ο μπάιντεν, η πελόζι, ο μακρόν και ο τσίπρας έκαναν δηλώσεις καταδίκης της σκοταδιστικής απόφασης περί αμβλώσεων. ο @primeministergr γιατί δεν έκανε; φοβάται τους αδωνη και σία;
#αμβλωσεις",2022,6,28,188,μπάιντεν,"μπάιντεν,πελόζι"
2022-06-28 03:04:49+00:00,2570,0,το dhs σημείωσε ότι ορισμένες ομάδες είχαν πραγματοποιήσει εμπρηστικές επιθέσεις και συνέχισε αναφέροντας «τουλάχιστον 11 περιστατικά βανδαλισμού που απειλούν για βία κατά θρησκευτικών εγκαταστάσεων που θεωρούνται αντίθετες με τις αμβλώσεις».,2022,6,28,242,σημείωσε,"σημείωσε,ότι"
2022-06-28 03:02:18+00:00,2570,0,"η απόφαση για τις αμβλώσεις προκαλεί προειδοποίηση για «βίαιο εξτρεμισμό».

 https://t.co/vcarei9n8s https://t.co/54teoo81jv",2022,6,28,124,απόφαση,"απόφαση,αμβλώσεις"
2022-06-28 02:48:01+00:00,782,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,28,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-28 02:28:43+00:00,1658,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,28,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-28 02:28:08+00:00,1658,14,"σε παράσταση διαμαρτυρίας καλεί η ομοσπονδία γυναικών ελλάδας, ογε, την τετάρτη 29/6/22 στην αμερικανική πρεσβεία για την καταπτυστη απόφαση του αμερικανικού δικαστηρίου για τις αμβλώσεις https://t.co/unquyvdlec",2022,6,28,211,παράσταση,"παράσταση,διαμαρτυρίας"
2022-06-28 02:26:06+00:00,273,10,"#εσσδ #ussr 
#αμβλωσεις #αμβλωση 
ή πρώτη χώρα στην παγκόσμια ανθρώπινη ιστορία που νομιμοποίησε το δικαίωμα στην άμβλωση ήταν ή σοβιετική σοσιαλιστική δημοκρατία της ρωσίας το 1920.
ή μετέπειτα σοβιετική ένωση. https://t.co/etthkjvjbz https://t.co/frqilcjqev",2022,6,28,259,ή,"εσσδ,αμβλωσεις"
2022-06-28 02:23:38+00:00,799,532,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,6,28,272,από,"είναι,ένας"
2022-06-28 02:17:28+00:00,799,2,"εξαιρετικό κ διαφωτιστικότατο θρεντ για την απόφαση του ανώτατου δικαστηρίου για τις αμβλώσεις.
και τέτοια κείμενα σε κάνουν να πιστεύεις ότι αξίζει ακόμη να χρησιμοποιείς τουιτερ.
well done my fruend https://t.co/hax5zlw32e",2022,6,28,224,εξαιρετικό,"εξαιρετικό,διαφωτιστικότατο"
2022-06-28 02:16:10+00:00,332,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,28,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-28 02:15:08+00:00,7485,2,"εξαιρετικό κ διαφωτιστικότατο θρεντ για την απόφαση του ανώτατου δικαστηρίου για τις αμβλώσεις.
και τέτοια κείμενα σε κάνουν να πιστεύεις ότι αξίζει ακόμη να χρησιμοποιείς τουιτερ.
well done my fruend https://t.co/hax5zlw32e",2022,6,28,224,εξαιρετικό,"εξαιρετικό,διαφωτιστικότατο"
2022-06-28 01:40:36+00:00,1119,122,"τόσα χρόνια μας σπάσατε την πουτσα να πάμε κούβα η εσσδ, εσείς που δεν θέλετε αμβλώσεις γιατί δεν ξεκουμπιζεστε να πάτε ηπα να πλένετε πιάτα σε greek taverna στο αστόρια. έχουν και καπιταλισμό εκεί. τσακιδια",2022,6,28,207,τόσα,"τόσα,χρόνια"
2022-06-28 01:31:18+00:00,1000,532,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,6,28,272,από,"είναι,ένας"
2022-06-28 00:59:26+00:00,715,24,"θα ήθελα και εγώ να τοποθετηθώ για τις αμβλώσεις αλλά μου λείπει μια μήτρα, οπότε θα γράψω τις δικές μου μαλακίες όπως πάντα.",2022,6,28,125,μου,"ήθελα,εγώ"
2022-06-28 00:17:28+00:00,7,29,"η απόφαση του ανώτατου δικαστηρίου των ηπα πλήττει τα ανθρώπινα δικαιώματα εκατομμυρίων γυναικών. ανυπολόγιστος είναι ο αριθμός των γυναικών που θα εξαναγκαστούν σε μια εγκυμοσύνη που δεν επέλεξαν ή θα οδηγηθούν σε μη ασφαλείς εκτρώσεις, με κίνδυνο για τη ζωή τους. #αμβλώσεις https://t.co/tifcetvosm",2022,6,28,300,γυναικών,"απόφαση,ανώτατου"
2022-06-28 00:16:26+00:00,23,0,"να πάρουν χάπι της επόμενης μέρας αμόρφωτο απόβρασμα της κοινωνίας
#αμβλωσεις #cancel_εκτρωσεις https://t.co/e0xz1gbwtf",2022,6,28,119,της,"πάρουν,χάπι"
2022-06-28 00:11:56+00:00,324,30,ο δρ λεβατίνο που έχει πραγματοποιήσει περισσότερες από 1.200 εκτρώσεις περιγράφει τον φρικτό τρόπο με τον οποίο πρώτα διαμέλιζε το μωρό και εν συνεχεία ένωνε τα μέλη του σώματος του για να βεβαιωθεί ότι τα έχει αφαιρέσει όλα από την μήτρα. #αμβλωσεις #roevwade #εκτρωσεις #φονος https://t.co/lqdsmjnjpy,2022,6,28,303,έχει,"δρ,λεβατίνο"
2022-06-28 00:07:18+00:00,23,0,@never_unit @panagiotis_k131 @pgpapanikolaou πόσες έχεις κάνει εσύ χιλιοχυμένη χυσαποθήκη; άμα γουστάρεις να σε χύνουν μέσα τα σπιράλ υπάρχουν για να αποτρέπουν να γεννιούνται όντα σαν εσένα που λένε στον κόσμο να κάνουν όσες αμβλώσεις θέλουν.,2022,6,28,243,πόσες,"πόσες,έχεις"
2022-06-28 00:02:48+00:00,158,4,"#κκε #παμε #ογε #αμβλωσεις
ομοσπονδία γυναικών ελλάδας : για την κατάπτυστη απόφαση του δικαστηρίου των ηπα σχετικά με τις αμβλώσεις https://t.co/idbpovhivh",2022,6,28,156,κκε,"κκε,παμε"
2022-06-28 00:01:08+00:00,566,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,28,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-27 23:59:16+00:00,1258,27,"η κυβέρνηση #biden στέλνει δισεκατομμύρια $ βοήθεια στην #ουκρανία που ενδεχομένως καταλήγουν σε offshore... 
εν τω μεταξύ, αυτή είναι η ζωή στη φιλαδέλφεια..

#bidenisafailure #ukrainewar #ukraine #russia #αμβλωσεις #russiaukrainewar #putin #πουτιν https://t.co/komwq8apog",2022,6,27,273,κυβέρνηση,"κυβέρνηση,στέλνει"
2022-06-27 23:33:07+00:00,4065,0,αμβλώσεις: πότε είναι και πότε δεν είναι ασφαλείς οι εκτρώσεις https://t.co/q2pzfimn91,2022,6,27,86,πότε,"πότε,είναι"
2022-06-27 23:32:21+00:00,17,2,"τελικά καταλήγω ότι οι άνθρωποι θέλουν να πιστεύουν ότι είναι κάτι ανώτερο, κάτι θεϊκό κάτι πάρα πολύ σημαντικό για το σύμπαν και δεν μπορούν να χωνέψουν ότι ξεκινάνε από μια κυτταρική άμορφη μάζα που δεν είναι τίποτα
αν το χωνέψετε θα λυθούν πολλά 
#αμβλωσεις",2022,6,27,260,ότι,"τελικά,καταλήγω"
2022-06-27 23:29:08+00:00,293,0,"ο άλλος έγραψε ότι έχουμε δημοκρατία και οτι αν θέλουν μπορούν να μας επιβάλουν να μην έχουμε οι γυναίκες αυτοδιάθεση του σώματος μας.  επειδή έχουμε δημοκρατία όλα αυτά
τις χήρες πότε θα αρχίσουν να τις λιθοβολούν στην μέση της πλατείας;
#μεσαιωνας
#χριστιανοταλιμπαν
#αμβλωσεις",2022,6,27,279,έχουμε,"έχουμε,δημοκρατία"
2022-06-27 23:23:42+00:00,55,0,"εντωμεταξυ απο τη μαλακια που ψήφισαν στις #ηπα  για τις #αμβλωσεις καπιοι μάθαν οτι το χαπι της επόμενης μερας δεν ειναι 100%αποτελεσματικο!γιατί ενας φιλος μου μαλακιζοταν μ τη δικιά του κ στηριζοταν σ' αυτό.ως που ειδε εικόνα απο ενα""χαπι""40ημερων ν κλεει στη κούνια του!",2022,6,27,274,τη,"εντωμεταξυ,τη"
2022-06-27 23:22:23+00:00,608,0,"@hepistimonissa εδώ θα διαφωνήσω μαζί σου, βρίσκω το κείμενό του χάλια τελείως, όπου γίνονται τα εξής λάθη :

1. η νέγκα δεν ειπε τπτ για γυναικεία αντίσυλληψη μόνο, μίλησε για αντισυλληψη γενικά κ λέει ότι δεν δώσαμε την πρέπουσα αξία στην αντισυλληψη κ μιλάμε τώρα για αμβλώσεις. από όσο ➡️",2022,6,27,292,αντισυλληψη,"εδώ,διαφωνήσω"
2022-06-27 23:02:49+00:00,51,228,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,6,27,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-06-27 22:59:13+00:00,14743,22,"κι όσο πολλοί αρνούνται να ψηφίσουν γιατί δεν τους αρέσουν οι χίλαρυ ή ο μακρόν, τόσοι θα έρχονται αντιμέτωποι με τον τραμπ ή τη λεπέν. και τις συνέπειες, όπως το τελευταίο νέο για τις αμβλώσεις στις ηπα.",2022,6,27,204,ή,"όσο,πολλοί"
2022-06-27 22:48:29+00:00,118,0,"ποτε ξεκιναμε να καιμε μαγισσες;  
(είπε και έκρυψε το βιβλίο με τα ξορκια κάτω από το κρεβάτι) #αμβλωσεις",2022,6,27,106,ξεκιναμε,"ξεκιναμε,καιμε"
2022-06-27 22:48:13+00:00,56,0,"@th_alys @aoptiki @nick_in_abz επίσης βλέπω ότι στο άρθρο μου έχει σπάσει το λινκ για τη μελέτη του σαλακη που κάνει απογραφή και βρίσκει 70,000 αμβλώσεις το 2004 https://t.co/83fhknvh61",2022,6,27,186,επίσης,"επίσης,βλέπω"
