date,followers,retweetcount,text,year,month,day,initial_character_lenght,most_frequent_word,most_frequent_bigramm
2022-07-03 13:42:00,1749,2,"κάθε άτομο με μήτρα πρέπει να έχει δικαίωμα στην άμβλωση. αυτός ο κόσμος δεν είναι η εκκλησία σας, αν δεν σας αρέσουν οι αμβλώσεις μην κάνετε. όσα άτομα θέλουν θα κάνουν, εσείς τον σταυρό σας και ύπνο.",2022,7,3,201,σας,"κάθε,άτομο"
2022-07-03 13:35:12,28,2,"κάθε άτομο με μήτρα πρέπει να έχει δικαίωμα στην άμβλωση. αυτός ο κόσμος δεν είναι η εκκλησία σας, αν δεν σας αρέσουν οι αμβλώσεις μην κάνετε. όσα άτομα θέλουν θα κάνουν, εσείς τον σταυρό σας και ύπνο.",2022,7,3,201,σας,"κάθε,άτομο"
2022-07-03 13:26:31,7190,2,όταν η μαρία κυπριωτάκη περνούσε τον νόμο για τις αμβλώσεις στην ελλάδα -οι αντιδράσεις της αντιπολίτευσης https://t.co/bcdh5fhsfl,2022,7,3,130,όταν,"όταν,μαρία"
2022-07-03 13:24:00,2399,6,"επειδή τίποτε δεν είναι αυτονόητο &amp;  δεν έγινε «απο μονο του». το πασοκ το 1986 με την μαρία κυπριωτάκη σταμάτησε τα παράνομα «σφαγεία» γυναικών στα υπόγεια και νομιμοποίησε τις αμβλώσεις στην ελλάδα
ακούστε μας ⁦⁦@arisdimokidis⁩ ⁦@lifomag⁩  https://t.co/zdquhackvv",2022,7,3,269,επειδή,"επειδή,τίποτε"
2022-07-03 13:13:20,1511,7,"σήμερα (3/7) στις 20.30 στην κατάληψη λέλας καραγιάννη 37 προβολή για τις αμβλώσεις στις ηπα.
αύριο (4/7) στις 19.30 συγκέντρωση &amp; διαδήλωση στο σύνταγμα ενάντια στη συγκάλυψη του παιδοβιαστή λιγνάδη 
ενάντια σε κράτος και πατριαρχία
για τη χειραφέτηση και την αναρχία
#antireport https://t.co/5poeulgqms",2022,7,3,308,στις,"σήμερα,στις"
2022-07-03 13:04:42,6033,2,όταν η μαρία κυπριωτάκη περνούσε τον νόμο για τις αμβλώσεις στην ελλάδα -οι αντιδράσεις της αντιπολίτευσης https://t.co/bcdh5fhsfl,2022,7,3,130,όταν,"όταν,μαρία"
2022-07-03 13:04:10,1714,2,όταν η μαρία κυπριωτάκη περνούσε τον νόμο για τις αμβλώσεις στην ελλάδα -οι αντιδράσεις της αντιπολίτευσης https://t.co/bcdh5fhsfl,2022,7,3,130,όταν,"όταν,μαρία"
2022-07-03 12:47:03,2787,0,δύο αμβλώσεις για μία γέννηση - μεγάλη έλλειψη ενημέρωσης των νέων για μεθόδους αντισύλληψης https://t.co/c3viwxckbk,2022,7,3,116,δύο,"δύο,αμβλώσεις"
2022-07-03 12:41:03,3581,0,"ηπα: οι αμβλώσεις ""δυνατό χαρτί"" δημοκρατικών και ρεπουμπλικανών ενόψει των εκλογών του νοεμβρίου  #επικαιρότητα #διεθνή #ηπα https://t.co/uzzoprhuf4",2022,7,3,149,ηπα,"ηπα,αμβλώσεις"
2022-07-03 12:28:16,148,251,"στιγμιότυπο από τη χειρότερη ανθρωπιστική κρίση του 21ου αιώνα.. υεμένη και πάλι, δεν θα ξεχάσουμε να αναφέρουμε αυτά τα παιδιά ποτε! 

#yemencantwait #yemen #biden #bidenisafailure #ukraine #russia #natosummit #nato #νδ_αλητες #αμβλωσεις https://t.co/4qs6ttfycg",2022,7,3,262,στιγμιότυπο,"στιγμιότυπο,από"
2022-07-03 12:16:44,172992,0,"ηπα: υποψήφια των ρεμπουμπλικάνων στο μίσιγκαν χαρακτηρίζει τις αμβλώσεις ""θυσίες παιδιών"" #news247 https://t.co/un5dlyteft",2022,7,3,123,ηπα,"ηπα,υποψήφια"
2022-07-03 12:09:58,525,1,"το διάβασα σε αγγλικό ακαουντ και θα το φωνάζω μέχρι να πεθάνω γιατί κι εγώ έτσι νιώθω. η ζωη ξεκινά με την πρώτη μας ανάσα, έξω από τη μήτρα της μάνας μας, και τελειώνει με την τελευταία όταν πεθάνουμε. δεν σκοτωνουμε κανενα παιδι. παιδιά σκότωσε η ρούλα από #πατρα #αμβλωσεις",2022,7,3,277,μας,"διάβασα,αγγλικό"
2022-07-03 11:52:41,229,0,"@mariliza13 πάνε διάβασε τι ισχύει όντως για τις αμβλώσεις πριν παπαγαλίσεις τις βλακείες που λέει ο κάθε πικραμένος ""ενεργός μπαμπάς"" στις ""φεμιχαζές"" και μετά μίλα για αξιοπρέπεια, αμόρφωτη pick me",2022,7,3,199,πάνε,"πάνε,διάβασε"
2022-07-03 11:42:16,588,6,"επειδή τίποτε δεν είναι αυτονόητο &amp;  δεν έγινε «απο μονο του». το πασοκ το 1986 με την μαρία κυπριωτάκη σταμάτησε τα παράνομα «σφαγεία» γυναικών στα υπόγεια και νομιμοποίησε τις αμβλώσεις στην ελλάδα
ακούστε μας ⁦⁦@arisdimokidis⁩ ⁦@lifomag⁩  https://t.co/zdquhackvv",2022,7,3,269,επειδή,"επειδή,τίποτε"
2022-07-03 11:41:08,1076,0,"ηπα: οι αμβλώσεις γίνονται το δυνατό χαρτί των δημοκρατικών, αλλά και των ρεπουμπλικανών - https://t.co/eiopqnssis https://t.co/pijenwt4tx  #αμβλωσεις  #δημοκρατικοί #ηπα  #ρεπουμπλικανοί",2022,7,3,187,ηπα,"ηπα,αμβλώσεις"
2022-07-03 11:37:22,15647,6,"επειδή τίποτε δεν είναι αυτονόητο &amp;  δεν έγινε «απο μονο του». το πασοκ το 1986 με την μαρία κυπριωτάκη σταμάτησε τα παράνομα «σφαγεία» γυναικών στα υπόγεια και νομιμοποίησε τις αμβλώσεις στην ελλάδα
ακούστε μας ⁦⁦@arisdimokidis⁩ ⁦@lifomag⁩  https://t.co/zdquhackvv",2022,7,3,269,επειδή,"επειδή,τίποτε"
2022-07-03 11:30:01,727,0,ηπα: οι αμβλώσεις δεσπόζουν στις ενδιάμεσες εκλογές https://t.co/0d6kv5pvgz,2022,7,3,75,ηπα,"ηπα,αμβλώσεις"
2022-07-03 11:29:25,404,0,τζούντιθ μπάτλερ: ο δικαστικός ακτιβισμός των συντηρητικών στην απόφαση για τις αμβλώσεις στις ηπα https://t.co/hgielyofp2 https://t.co/zw9nvnohk3,2022,7,3,146,τζούντιθ,"τζούντιθ,μπάτλερ"
2022-07-03 11:27:38,1489,18,"έπειτα από τις αμβλώσεις, τον περιορισμό οπλοκατοχής και τη σχολική ανεξιθρησκεία, η αντιδραστική, υπερσυντηρητική πλειοψηφία του ανώτατου δικαστηρίου των ηπα αποφάσισε να τα βάλει και με την αντιμετώπιση της κλιματικής αλλαγής.

γράφει ο ανδρέας κοσιάρης
https://t.co/guvs5rrmkk",2022,7,3,279,έπειτα,"έπειτα,από"
2022-07-03 11:24:53,1864,2,"οι ηπα έχουν 3 κοινωνικές πληγές ή σημεία εκρηκτικής εσωτερικής διαμάχης που όταν τεθούν κατεβάζουν άμεσα τους αμερικανούς πολίτες στους δρόμους:
αποτελέσματα προεδρ.εκλογών,αμβλώσεις ,οπλοκατοχή οι διεθνείς σιωνιστές θα κάνουν και το τελικό θαύμα.η αμερική θα γίνει μερική! https://t.co/v1fo7fqzpy",2022,7,3,298,ηπα,"ηπα,έχουν"
2022-07-03 11:23:06,2154,0,"ηπα: οι αμβλώσεις γίνονται το δυνατό χαρτί των δημοκρατικών, αλλά και των ρεπουμπλικανών
https://t.co/rfyk7rr7cw",2022,7,3,112,ηπα,"ηπα,αμβλώσεις"
2022-07-03 11:19:35,2154,1,αμβλώσεις: οι απόφαση στις ηπα βρίσκει μιμητές στην ευρώπη https://t.co/cldyt4sovl,2022,7,3,82,αμβλώσεις,"αμβλώσεις,απόφαση"
2022-07-03 11:05:43,419,6,"επειδή τίποτε δεν είναι αυτονόητο &amp;  δεν έγινε «απο μονο του». το πασοκ το 1986 με την μαρία κυπριωτάκη σταμάτησε τα παράνομα «σφαγεία» γυναικών στα υπόγεια και νομιμοποίησε τις αμβλώσεις στην ελλάδα
ακούστε μας ⁦⁦@arisdimokidis⁩ ⁦@lifomag⁩  https://t.co/zdquhackvv",2022,7,3,269,επειδή,"επειδή,τίποτε"
2022-07-03 11:02:12,6282,141,"το σύνταγμα των ηπα συντάχθηκε το 1787.

όταν στο σάλεμ έκαιγαν γυναίκες.

#αμβλωσεις #roevswade 

25/",2022,7,3,102,σύνταγμα,"σύνταγμα,ηπα"
2022-07-03 10:51:28,294799,0,📷 το έργο του 1989 της barbara kruger «το σώμα σου είναι πεδίο μάχης» το βλέπετε εδώ και μέρες στα social media μετά και το σοκ στις ηπα με τις αμβλώσεις: μια βουτιά στο σύμπαν της φεμινίστριας εικαστικού που αποτελεί διαχρονικό σημείο αναφοράς για τις... https://t.co/cbsuxzcaz7,2022,7,3,279,της,"📷,έργο"
2022-07-03 10:45:57,582,7,"κτηνη δικαστες!

η υπόθεση μιας 10χρονης στη βραζιλία που έμεινε έγκυος μετά το βιασμό της συντάραξε τη μεγαλύτερη χώρα της λατινικής αμερικής που διατηρεί αυστηρότατο νομικό πλαίσιο για τις αμβλώσεις, προκάλεσε οργή, κατακραυγή &amp; δεκάδες κινητοποιήσεις! 

https://t.co/a0zz9exhlq",2022,7,3,284,της,"κτηνη,δικαστες"
2022-07-03 10:43:03,727,0,ηπα – αμβλώσεις: το «δυνατό χαρτί» δημοκρατικών και ρεπουμπλικανών https://t.co/ricptrxu7x,2022,7,3,90,ηπα,"ηπα,–"
2022-07-03 10:26:54,815,6,"επειδή τίποτε δεν είναι αυτονόητο &amp;  δεν έγινε «απο μονο του». το πασοκ το 1986 με την μαρία κυπριωτάκη σταμάτησε τα παράνομα «σφαγεία» γυναικών στα υπόγεια και νομιμοποίησε τις αμβλώσεις στην ελλάδα
ακούστε μας ⁦⁦@arisdimokidis⁩ ⁦@lifomag⁩  https://t.co/zdquhackvv",2022,7,3,269,επειδή,"επειδή,τίποτε"
2022-07-03 10:11:49,2810,7,"κτηνη δικαστες!

η υπόθεση μιας 10χρονης στη βραζιλία που έμεινε έγκυος μετά το βιασμό της συντάραξε τη μεγαλύτερη χώρα της λατινικής αμερικής που διατηρεί αυστηρότατο νομικό πλαίσιο για τις αμβλώσεις, προκάλεσε οργή, κατακραυγή &amp; δεκάδες κινητοποιήσεις! 

https://t.co/a0zz9exhlq",2022,7,3,284,της,"κτηνη,δικαστες"
2022-07-03 10:10:05,943,7,"σήμερα (3/7) στις 20.30 στην κατάληψη λέλας καραγιάννη 37 προβολή για τις αμβλώσεις στις ηπα.
αύριο (4/7) στις 19.30 συγκέντρωση &amp; διαδήλωση στο σύνταγμα ενάντια στη συγκάλυψη του παιδοβιαστή λιγνάδη 
ενάντια σε κράτος και πατριαρχία
για τη χειραφέτηση και την αναρχία
#antireport https://t.co/5poeulgqms",2022,7,3,308,στις,"σήμερα,στις"
2022-07-03 09:45:12,250129,1,αμβλώσεις: οι απόφαση στις ηπα βρίσκει μιμητές στην ευρώπη https://t.co/cldyt4sovl,2022,7,3,82,αμβλώσεις,"αμβλώσεις,απόφαση"
2022-07-03 09:34:18,3171,7,"σήμερα (3/7) στις 20.30 στην κατάληψη λέλας καραγιάννη 37 προβολή για τις αμβλώσεις στις ηπα.
αύριο (4/7) στις 19.30 συγκέντρωση &amp; διαδήλωση στο σύνταγμα ενάντια στη συγκάλυψη του παιδοβιαστή λιγνάδη 
ενάντια σε κράτος και πατριαρχία
για τη χειραφέτηση και την αναρχία
#antireport https://t.co/5poeulgqms",2022,7,3,308,στις,"σήμερα,στις"
2022-07-03 09:25:47,5763,7,"κτηνη δικαστες!

η υπόθεση μιας 10χρονης στη βραζιλία που έμεινε έγκυος μετά το βιασμό της συντάραξε τη μεγαλύτερη χώρα της λατινικής αμερικής που διατηρεί αυστηρότατο νομικό πλαίσιο για τις αμβλώσεις, προκάλεσε οργή, κατακραυγή &amp; δεκάδες κινητοποιήσεις! 

https://t.co/a0zz9exhlq",2022,7,3,284,της,"κτηνη,δικαστες"
2022-07-03 09:23:34,5763,7,"κτηνη δικαστες!

η υπόθεση μιας 10χρονης στη βραζιλία που έμεινε έγκυος μετά το βιασμό της συντάραξε τη μεγαλύτερη χώρα της λατινικής αμερικής που διατηρεί αυστηρότατο νομικό πλαίσιο για τις αμβλώσεις, προκάλεσε οργή, κατακραυγή &amp; δεκάδες κινητοποιήσεις! 

https://t.co/a0zz9exhlq",2022,7,3,284,της,"κτηνη,δικαστες"
2022-07-03 09:18:48,24326,0,ηπα: οχάιο και τέξας εφαρμόζουν αυστηρούς περιορισμούς και απαγορεύσεις στις αμβλώσεις https://t.co/jc8gjkxfdu,2022,7,3,110,ηπα,"ηπα,οχάιο"
2022-07-03 09:17:54,26,13,εβλεπα stranger things και θυμήθηκα ότι σε μια μακρινή εποχή όλος ο βούρκος της αμερικάνικής ακροδεξιάς ασχολιόνταν με το αν το metal είναι σατανικό και αν διαφθείρει τη νεολαία. αθώες εποχές. ο ίδιος βούρκος τρεις δεκαετίες μετά απαγόρεψε τις #αμβλώσεις. ξινό μας βγήκε το γέλιο.,2022,7,3,280,βούρκος,"εβλεπα,θυμήθηκα"
2022-07-03 09:11:13,1885,9,"[αθήνα • λκ37] θερινή προβολή στον κήπο της κατάληψης | κυριακή 3 ιουλίου | 20.30

• υπόθεση ρόου: αμβλώσεις στις ηπα (διάρκεια 99')
 
▪️ενάντια σε κράτος και πατριαρχία 
για τη χειραφέτηση και την αναρχία

συντρόφισσες από την αναρχική συλλογικότητα κύκλος της φωτιάς https://t.co/xknwdrdgsk",2022,7,3,292,•,"αθήνα,•"
2022-07-03 08:54:55,217,0,"@sandygrig τα έμβρυα παραμένουν ζωντανά μέσω της μητέρας τους, δεν επιπλέον απλά μέσα στη μήτρα. αν κοπεί η ανάσα της μητέρας θα πάψει να κινείται το έμβρυο. καταλαβαίνω φυσικά τη λογική σου και εννοείται πως αμβλώσεις προχωρημένων μηνών είναι ότι χειρότερο.",2022,7,3,258,της,"της,μητέρας"
2022-07-03 08:49:57,1816,1,"επίσης, αν νομίζετε ότι είμαστε καλύτερα εδώ, να σας ενημερώσω ότι οι αμβλώσεις στην ελλάδα είναι κατ' αρχήν παρανομες, κ μόνο κατ' εξαίρεση επιτρέπονται (άρθρο 304 πκ). #αμβλωσεις #abortions #abortionrightsarehumanrights",2022,7,3,221,ότι,"επίσης,νομίζετε"
2022-07-03 08:39:18,2735,0,"ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» δημοκρατικών και ρεπουμπλικανών ενόψει εκλογών
https://t.co/qhiqaonuwq",2022,7,3,115,ηπα,"ηπα,αμβλώσεις"
2022-07-03 08:32:26,1041,18,"έπειτα από τις αμβλώσεις, τον περιορισμό οπλοκατοχής και τη σχολική ανεξιθρησκεία, η αντιδραστική, υπερσυντηρητική πλειοψηφία του ανώτατου δικαστηρίου των ηπα αποφάσισε να τα βάλει και με την αντιμετώπιση της κλιματικής αλλαγής.

γράφει ο ανδρέας κοσιάρης
https://t.co/guvs5rrmkk",2022,7,3,279,έπειτα,"έπειτα,από"
2022-07-03 08:30:23,1516,1,podcast / η ξεχασμένη ηρωίδα που νομιμοποίησε τις αμβλώσεις στην ελλάδα https://t.co/h3dmfkuhqp #αμβλωσεις,2022,7,3,106,ξεχασμένη,"ξεχασμένη,ηρωίδα"
2022-07-03 08:00:06,31059,0,η μάχη για τις αμβλώσεις κρίσιμη παράμετρος στις εκλογών των ηπα https://t.co/7zvyt3xunc,2022,7,3,88,μάχη,"μάχη,αμβλώσεις"
2022-07-03 07:47:34,4825,2,ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» δημοκρατικών και ρεπουμπλικανών ενόψει εκλογών https://t.co/xj7lr7equr,2022,7,3,115,ηπα,"ηπα,αμβλώσεις"
2022-07-03 07:41:43,326,0,"ηπα: οι αμβλώσεις το ""δυνατό χαρτί"" δημοκρατικών και ρεπουμπλικανών για τις ενδιάμεσες εκλογές του νοεμβρίου
https://t.co/ptylpsench",2022,7,3,132,ηπα,"ηπα,αμβλώσεις"
2022-07-03 07:39:51,2154,2,ηπα: οι αμβλώσεις γίνονται το 'δυνατό χαρτί' των δημοκρατικών και των ρεπουμπλικανών ενόψει των ενδιάμεσων εκλογών https://t.co/y3p5eo6elv,2022,7,3,138,ηπα,"ηπα,αμβλώσεις"
2022-07-03 07:30:12,7145,0,ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» δημοκρατικών και ρεπουμπλικανών ενόψει των ενδιάμεσων εκλογών #αμβλώσεις #δημοκρατικοί #ηπα #ρεπουμπλικάνοι  https://t.co/l0v4vlzd85,2022,7,3,177,ηπα,"ηπα,αμβλώσεις"
2022-07-03 07:11:34,2245,0,αμβλώσεις: ένα κοινωνικό θέμα που προκαλεί πολλές αντιδράσεις - τι λένε οι ηλείοι - https://t.co/gr98cpf4xk https://t.co/x5aux6lusw,2022,7,3,131,αμβλώσεις,"αμβλώσεις,ένα"
2022-07-03 07:09:38,89220,2,ηπα: οι αμβλώσεις γίνονται το 'δυνατό χαρτί' των δημοκρατικών και των ρεπουμπλικανών ενόψει των ενδιάμεσων εκλογών https://t.co/y3p5eo6elv,2022,7,3,138,ηπα,"ηπα,αμβλώσεις"
2022-07-03 06:45:14,34542,0,"αμβλώσεις, όπλα, κλιματική αλλαγή: η δεξιά στροφή του ανώτατου δικαστηρίου στις ηπα έχει μόλις αρχίσει να γίνεται αισθητή https://t.co/gkpdywlihq",2022,7,3,145,αμβλώσεις,"αμβλώσεις,όπλα"
2022-07-03 06:42:26,639010,2,ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» δημοκρατικών και ρεπουμπλικανών ενόψει εκλογών https://t.co/xj7lr7equr,2022,7,3,115,ηπα,"ηπα,αμβλώσεις"
2022-07-03 06:26:09,109029,0,αμβλώσεις: στις ηπα γίνονται πολιτικό θέμα ενώ στην ευρώπη το ανώτατο δικαστήριο βρίσκει μιμητές https://t.co/sj5byefotg,2022,7,3,120,αμβλώσεις,"αμβλώσεις,στις"
2022-07-03 06:23:07,171168,0,αμβλώσεις: οι απόφαση στις ηπα βρίσκει μιμητές στην ευρώπη https://t.co/qymvew85mj,2022,7,3,82,αμβλώσεις,"αμβλώσεις,απόφαση"
2022-07-03 06:20:41,10914,0,ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» των δημοκρατικών και των ρεπουμπλικανών https://t.co/j6dedkai9s,2022,7,3,108,ηπα,"ηπα,αμβλώσεις"
2022-07-03 06:19:00,96880,0,"#ηπα
οι #αμβλώσεις γίνονται το «δυνατό χαρτί» των δημοκρατικών και των ρεπουμπλικανών ενόψει των ενδιάμεσων εκλογών 

https://t.co/hvi4tapqnj",2022,7,3,141,ηπα,"ηπα,αμβλώσεις"
2022-07-03 06:14:09,323131,2,ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» δημοκρατικών και ρεπουμπλικανών ενόψει εκλογών https://t.co/xj7lr7equr,2022,7,3,115,ηπα,"ηπα,αμβλώσεις"
2022-07-03 06:10:48,31059,0,η μάχη για τις αμβλώσεις κρίσιμη παράμετρος στις εκλογών των ηπα https://t.co/kguzctthyg,2022,7,3,88,μάχη,"μάχη,αμβλώσεις"
2022-07-03 06:04:17,23378,0,ηπα: οι αμβλώσεις γίνονται το “δυνατό χαρτί” των δημοκρατικών και των ρεπουμπλικανών ενόψει των ενδιάμεσων εκλογών ... https://t.co/hn3nsb6huu,2022,7,3,142,ηπα,"ηπα,αμβλώσεις"
2022-07-03 05:55:10,469229,0,"ηπα: οι αμβλώσεις γίνονται το δυνατό χαρτί των δημοκρατικών, αλλά και των ρεπουμπλικανών
https://t.co/rfyk7rr7cw",2022,7,3,112,ηπα,"ηπα,αμβλώσεις"
2022-07-03 05:50:37,486,0,"αμβλώσεις: οι απόφαση στις ηπα βρίσκει μιμητές στην ευρώπη
https://t.co/ix6jp6p228 https://t.co/ofdsbpodme",2022,7,3,106,αμβλώσεις,"αμβλώσεις,απόφαση"
2022-07-03 05:49:39,2212,0,αμβλώσεις: οι απόφαση στις ηπα βρίσκει μιμητές στην ευρώπη https://t.co/sd771uljql,2022,7,3,82,αμβλώσεις,"αμβλώσεις,απόφαση"
2022-07-03 05:14:11,1103,0,ηπα: οι αμβλώσεις γίνονται το «δυνατό χαρτί» των δημοκρατικών και των ρεπουμπλικανών ενόψει των ενδιάμεσων εκλογών - https://t.co/evdkfncelw https://t.co/r6ca1cwbmb,2022,7,3,164,ηπα,"ηπα,αμβλώσεις"
2022-07-03 04:39:17,207,0,"περί των αντιδράσεων ελλήνων πολιτικών για την απόφαση του ανώτατου δικαστηρίου των ηπα να απαγορεύσει τις αμβλώσεις!
https://t.co/jyczmulxma",2022,7,3,141,αντιδράσεων,"αντιδράσεων,ελλήνων"
2022-07-03 04:13:32,796,0,τασος αναστασοπουλος: αμβλώσεις : μια ψύχραιμη αποτίμηση της απόφασης το... https://t.co/xjli2xiroq,2022,7,3,99,τασος,"τασος,αναστασοπουλος"
2022-07-03 02:08:35,148,0,"αυτό το τραγούδι το αφιερώνω με απέραντη απέχθεια κ αποστροφή σε όλες τις γυναίκες φονιάδες των παιδιών τους, είτε αγέννητων είτε γεννημένων κ σε όλους όσους υποστηρίζουν τους φόνους τους. https://t.co/jv9k2dg8d3 #metoogr #πισπιριγκου #cancel_εκτρωσεις #mybodymychoice #αμβλωσεις",2022,7,3,279,τους,"αυτό,τραγούδι"
2022-07-02 23:41:01,3385,0,"ξεκινήσαμε από τις αμβλώσεις κ η τελευταία μας συζήτηση ήταν για το μπιφ σνικ - λαητ με ντοκουμέντα απο εποχή μαντ κλιπ απο yt κ τικτοκ. με ατομα που σιχαίνονται την τραπ. τα κατάφεραν, μπραβο τους όλοι ασχολούμαστε μαζι τους",2022,7,2,225,τους,"ξεκινήσαμε,από"
2022-07-02 23:07:23,23378,0,δωρεάν αμβλώσεις για τις αμερικανίδες στα βρετανικά νοσοκομεία ζητά η ιατρική ένωση https://t.co/bwvzxlmslh #ουκρανια,2022,7,2,117,δωρεάν,"δωρεάν,αμβλώσεις"
2022-07-02 22:58:22,1094,671,"βάλτε νόμο όταν μια γυναίκα που δεν το επιθυμεί γεννάει, να το αναλαμβάνει υποχρεωτικα ο πατέρας και θα σας πω εγώ για πότε θα ναι νόμιμες και θα διαφημίζονται κιόλας οι αμβλώσεις",2022,7,2,179,βάλτε,"βάλτε,νόμο"
2022-07-02 22:42:40,2866,0,@jazznclassical ήδη το λέει σχεδόν ανοιχτά για τις αμβλώσεις και έμμεσα για την αντισύλληψη.,2022,7,2,92,ήδη,"ήδη,λέει"
2022-07-02 22:38:01,171168,0,"τέξας και οχάιο εφάρμοσαν αυστηρότερους περιορισμούς στις αμβλώσεις | https://t.co/s18ppkyslu
https://t.co/ca63vvf8r8",2022,7,2,117,τέξας,"τέξας,οχάιο"
2022-07-02 22:35:23,2748,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,7,2,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-07-02 22:14:14,1489,121,"μετά τα εργασιακά, σειρά έχουν ίντερνετ, αμβλώσεις, βιοιατρικά δεδομένα και αύξηση ποινών ποινικού κώδικα/σύμπλεγμα φυλακών. μη ξεχάσετε να ψηφίζετε, να μην οργανώνεστε και πάνω απ' όλα όχι βία παιδιά. τόσοι προοδευτικοί καθηγητάδες έχουν καριέρες κρίμα είναι.",2022,7,2,260,έχουν,"εργασιακά,σειρά"
2022-07-02 21:01:19,7004,543,"το ανώτατο δικαστήριο των ηπα αποτελείται από 9 μέλη.

3 μέλη τα διόρισε ο τραμπ στη θητεία του. από τους υπόλοιπους, οι 3 είναι democrats, οι 2 republicans (ο ένας εξ αυτών είναι ο chief justice).

και ο ένας από αυτούς είναι ο clarence thomas.

#αμβλωσεις #roevswade 
1/",2022,7,2,272,από,"είναι,ένας"
2022-07-02 20:56:36,321621,0,"αμβλώσεις: το μίσος για τη φιλελεύθερη δημοκρατία είναι εδώ.
του παναγιώτη δημητρόπουλου

 https://t.co/gktnslbmng",2022,7,2,114,αμβλώσεις,"αμβλώσεις,μίσος"
2022-07-02 20:53:21,768,0,"για τις αμβλώσεις,  ""στην πολωνία, όπου ανθεί από τις “ανεπιθύμητες” κυήσεις το μεγαλύτερο παράνομο εμπόριο βρεφών με συμμετοχή των καθολικών ορφανοτροφείων""
μωρά για υιοθεσία.... υπάρχουν πολλοί, κάθε λογής,  που ενδιαφέρονται...",2022,7,2,230,αμβλώσεις,"αμβλώσεις,πολωνία"
2022-07-02 20:17:23,2818,13,εβλεπα stranger things και θυμήθηκα ότι σε μια μακρινή εποχή όλος ο βούρκος της αμερικάνικής ακροδεξιάς ασχολιόνταν με το αν το metal είναι σατανικό και αν διαφθείρει τη νεολαία. αθώες εποχές. ο ίδιος βούρκος τρεις δεκαετίες μετά απαγόρεψε τις #αμβλώσεις. ξινό μας βγήκε το γέλιο.,2022,7,2,280,βούρκος,"εβλεπα,θυμήθηκα"
2022-07-02 20:14:49,1083,13,εβλεπα stranger things και θυμήθηκα ότι σε μια μακρινή εποχή όλος ο βούρκος της αμερικάνικής ακροδεξιάς ασχολιόνταν με το αν το metal είναι σατανικό και αν διαφθείρει τη νεολαία. αθώες εποχές. ο ίδιος βούρκος τρεις δεκαετίες μετά απαγόρεψε τις #αμβλώσεις. ξινό μας βγήκε το γέλιο.,2022,7,2,280,βούρκος,"εβλεπα,θυμήθηκα"
2022-07-02 19:52:34,217,1,"το διάβασα σε αγγλικό ακαουντ και θα το φωνάζω μέχρι να πεθάνω γιατί κι εγώ έτσι νιώθω. η ζωη ξεκινά με την πρώτη μας ανάσα, έξω από τη μήτρα της μάνας μας, και τελειώνει με την τελευταία όταν πεθάνουμε. δεν σκοτωνουμε κανενα παιδι. παιδιά σκότωσε η ρούλα από #πατρα #αμβλωσεις",2022,7,2,277,μας,"διάβασα,αγγλικό"
2022-07-02 19:22:40,180,61,"μοναχός αγίου όρους
""είναι καλύτερο να γεννησεις το παιδί να το βαπτίσεις και να το σκοτωσεις αντί να κανεις έκτρωση""
σεβαστείτε τούς, πληρώστε το μισθό τούς 🤡
#roevwade #religionisgarbage #αμβλωσεις #εκτρωση #αμβλωση #μεσαιωνας #διαχωρισμος_κρατους_εκκλησιας https://t.co/dpzvc0fvp9",2022,7,2,283,τούς,"μοναχός,αγίου"
2022-07-02 19:20:53,258,13,εβλεπα stranger things και θυμήθηκα ότι σε μια μακρινή εποχή όλος ο βούρκος της αμερικάνικής ακροδεξιάς ασχολιόνταν με το αν το metal είναι σατανικό και αν διαφθείρει τη νεολαία. αθώες εποχές. ο ίδιος βούρκος τρεις δεκαετίες μετά απαγόρεψε τις #αμβλώσεις. ξινό μας βγήκε το γέλιο.,2022,7,2,280,βούρκος,"εβλεπα,θυμήθηκα"
2022-07-02 18:56:30,27,4,"έχουμε γίνει τα χειρότερα κτήνη και υποστηρίζουμε τις αμβλώσεις;;;
τα αγέννητα μωρά έχουν δικαίωμα στη ζωή!!

#abortionisnothealthcare #abortion_not
#defend_fetus_life https://t.co/uufwwm0rqn",2022,7,2,191,έχουμε,"έχουμε,γίνει"
2022-07-02 18:44:39,506,1,ηπα: το ιλινόι αποτελεί “καταφύγιο” για τις γυναίκες που θέλουν να κάνουν άμβλωση #αμβλώσεις #ηπα #ιλινόι  https://t.co/h64k6aulwx,2022,7,2,130,ηπα,"ηπα,ιλινόι"
